SEQ,SITE_CODE,SITE_NAME,FATHER_AGE,MOTHER_AGE,BIRTH_CNT,SEX,UPDATE_DATE
18765,67000220,臺南市山上區,25～29歲,50歲以上,0,男,2021-02-02
18766,67000220,臺南市山上區,25～29歲,未滿15歲,0,女,2021-02-02
18767,67000220,臺南市山上區,25～29歲,15～19歲,0,女,2021-02-02
18768,67000220,臺南市山上區,25～29歲,20～24歲,0,女,2021-02-02
18769,67000220,臺南市山上區,25～29歲,25～29歲,6,女,2021-02-02
18770,67000220,臺南市山上區,25～29歲,30～34歲,3,女,2021-02-02
18771,67000220,臺南市山上區,25～29歲,35～39歲,0,女,2021-02-02
18772,67000220,臺南市山上區,25～29歲,40～44歲,0,女,2021-02-02
18773,67000220,臺南市山上區,25～29歲,45～49歲,0,女,2021-02-02
18774,67000220,臺南市山上區,25～29歲,50歲以上,0,女,2021-02-02
18775,67000220,臺南市山上區,30～34歲,未滿15歲,0,男,2021-02-02
18776,67000220,臺南市山上區,30～34歲,15～19歲,0,男,2021-02-02
18777,67000220,臺南市山上區,30～34歲,20～24歲,0,男,2021-02-02
18778,67000220,臺南市山上區,30～34歲,25～29歲,3,男,2021-02-02
18779,67000220,臺南市山上區,30～34歲,30～34歲,2,男,2021-02-02
18780,67000220,臺南市山上區,30～34歲,35～39歲,0,男,2021-02-02
18781,67000220,臺南市山上區,30～34歲,40～44歲,1,男,2021-02-02
18782,67000220,臺南市山上區,30～34歲,45～49歲,0,男,2021-02-02
18783,67000220,臺南市山上區,30～34歲,50歲以上,0,男,2021-02-02
18784,67000220,臺南市山上區,30～34歲,未滿15歲,0,女,2021-02-02
18785,67000220,臺南市山上區,30～34歲,15～19歲,0,女,2021-02-02
18786,67000220,臺南市山上區,30～34歲,20～24歲,0,女,2021-02-02
18787,67000220,臺南市山上區,30～34歲,25～29歲,3,女,2021-02-02
18788,67000220,臺南市山上區,30～34歲,30～34歲,4,女,2021-02-02
18789,67000220,臺南市山上區,30～34歲,35～39歲,0,女,2021-02-02
18790,67000220,臺南市山上區,30～34歲,40～44歲,1,女,2021-02-02
18791,67000220,臺南市山上區,30～34歲,45～49歲,0,女,2021-02-02
18792,67000220,臺南市山上區,30～34歲,50歲以上,0,女,2021-02-02
18793,67000220,臺南市山上區,35～39歲,未滿15歲,0,男,2021-02-02
18794,67000220,臺南市山上區,35～39歲,15～19歲,0,男,2021-02-02
18795,67000220,臺南市山上區,35～39歲,20～24歲,0,男,2021-02-02
18796,67000220,臺南市山上區,35～39歲,25～29歲,2,男,2021-02-02
18797,67000220,臺南市山上區,35～39歲,30～34歲,1,男,2021-02-02
18798,67000220,臺南市山上區,35～39歲,35～39歲,1,男,2021-02-02
18799,67000220,臺南市山上區,35～39歲,40～44歲,0,男,2021-02-02
18800,67000220,臺南市山上區,35～39歲,45～49歲,0,男,2021-02-02
18801,67000220,臺南市山上區,35～39歲,50歲以上,0,男,2021-02-02
18802,67000220,臺南市山上區,35～39歲,未滿15歲,0,女,2021-02-02
18803,67000220,臺南市山上區,35～39歲,15～19歲,0,女,2021-02-02
18804,67000220,臺南市山上區,35～39歲,20～24歲,1,女,2021-02-02
18805,67000220,臺南市山上區,35～39歲,25～29歲,0,女,2021-02-02
18806,67000220,臺南市山上區,35～39歲,30～34歲,2,女,2021-02-02
18807,67000220,臺南市山上區,35～39歲,35～39歲,2,女,2021-02-02
18808,67000220,臺南市山上區,35～39歲,40～44歲,0,女,2021-02-02
18809,67000220,臺南市山上區,35～39歲,45～49歲,0,女,2021-02-02
18810,67000220,臺南市山上區,35～39歲,50歲以上,0,女,2021-02-02
18811,67000220,臺南市山上區,40～44歲,未滿15歲,0,男,2021-02-02
18812,67000220,臺南市山上區,40～44歲,15～19歲,0,男,2021-02-02
18813,67000220,臺南市山上區,40～44歲,20～24歲,0,男,2021-02-02
18814,67000220,臺南市山上區,40～44歲,25～29歲,0,男,2021-02-02
18815,67000220,臺南市山上區,40～44歲,30～34歲,1,男,2021-02-02
18816,67000220,臺南市山上區,40～44歲,35～39歲,0,男,2021-02-02
18817,67000220,臺南市山上區,40～44歲,40～44歲,0,男,2021-02-02
18818,67000220,臺南市山上區,40～44歲,45～49歲,0,男,2021-02-02
18819,67000220,臺南市山上區,40～44歲,50歲以上,0,男,2021-02-02
18820,67000220,臺南市山上區,40～44歲,未滿15歲,0,女,2021-02-02
18821,67000220,臺南市山上區,40～44歲,15～19歲,0,女,2021-02-02
18822,67000220,臺南市山上區,40～44歲,20～24歲,0,女,2021-02-02
18823,67000220,臺南市山上區,40～44歲,25～29歲,0,女,2021-02-02
18824,67000220,臺南市山上區,40～44歲,30～34歲,1,女,2021-02-02
18825,67000220,臺南市山上區,40～44歲,35～39歲,0,女,2021-02-02
18826,67000220,臺南市山上區,40～44歲,40～44歲,0,女,2021-02-02
18827,67000220,臺南市山上區,40～44歲,45～49歲,0,女,2021-02-02
18828,67000220,臺南市山上區,40～44歲,50歲以上,0,女,2021-02-02
18829,67000220,臺南市山上區,45～49歲,未滿15歲,0,男,2021-02-02
18830,67000220,臺南市山上區,45～49歲,15～19歲,0,男,2021-02-02
18831,67000220,臺南市山上區,45～49歲,20～24歲,1,男,2021-02-02
18832,67000220,臺南市山上區,45～49歲,25～29歲,0,男,2021-02-02
18833,67000220,臺南市山上區,45～49歲,30～34歲,0,男,2021-02-02
18834,67000220,臺南市山上區,45～49歲,35～39歲,0,男,2021-02-02
18835,67000220,臺南市山上區,45～49歲,40～44歲,1,男,2021-02-02
18836,67000220,臺南市山上區,45～49歲,45～49歲,0,男,2021-02-02
18837,67000220,臺南市山上區,45～49歲,50歲以上,0,男,2021-02-02
18838,67000220,臺南市山上區,45～49歲,未滿15歲,0,女,2021-02-02
18839,67000220,臺南市山上區,45～49歲,15～19歲,0,女,2021-02-02
18840,67000220,臺南市山上區,45～49歲,20～24歲,0,女,2021-02-02
18841,67000220,臺南市山上區,45～49歲,25～29歲,0,女,2021-02-02
18842,67000220,臺南市山上區,45～49歲,30～34歲,0,女,2021-02-02
18843,67000220,臺南市山上區,45～49歲,35～39歲,0,女,2021-02-02
18844,67000220,臺南市山上區,45～49歲,40～44歲,0,女,2021-02-02
18845,67000220,臺南市山上區,45～49歲,45～49歲,0,女,2021-02-02
18846,67000220,臺南市山上區,45～49歲,50歲以上,0,女,2021-02-02
18847,67000220,臺南市山上區,50～54歲,未滿15歲,0,男,2021-02-02
18848,67000220,臺南市山上區,50～54歲,15～19歲,0,男,2021-02-02
18849,67000220,臺南市山上區,50～54歲,20～24歲,0,男,2021-02-02
18850,67000220,臺南市山上區,50～54歲,25～29歲,0,男,2021-02-02
18851,67000220,臺南市山上區,50～54歲,30～34歲,0,男,2021-02-02
18852,67000220,臺南市山上區,50～54歲,35～39歲,0,男,2021-02-02
18853,67000220,臺南市山上區,50～54歲,40～44歲,0,男,2021-02-02
18854,67000220,臺南市山上區,50～54歲,45～49歲,0,男,2021-02-02
18855,67000220,臺南市山上區,50～54歲,50歲以上,0,男,2021-02-02
18856,67000220,臺南市山上區,50～54歲,未滿15歲,0,女,2021-02-02
18857,67000220,臺南市山上區,50～54歲,15～19歲,0,女,2021-02-02
18858,67000220,臺南市山上區,50～54歲,20～24歲,0,女,2021-02-02
18859,67000220,臺南市山上區,50～54歲,25～29歲,0,女,2021-02-02
18860,67000220,臺南市山上區,50～54歲,30～34歲,0,女,2021-02-02
18861,67000220,臺南市山上區,50～54歲,35～39歲,0,女,2021-02-02
18862,67000220,臺南市山上區,50～54歲,40～44歲,0,女,2021-02-02
18863,67000220,臺南市山上區,50～54歲,45～49歲,0,女,2021-02-02
18864,67000220,臺南市山上區,50～54歲,50歲以上,0,女,2021-02-02
18865,67000220,臺南市山上區,55～59歲,未滿15歲,0,男,2021-02-02
18866,67000220,臺南市山上區,55～59歲,15～19歲,0,男,2021-02-02
18867,67000220,臺南市山上區,55～59歲,20～24歲,0,男,2021-02-02
18868,67000220,臺南市山上區,55～59歲,25～29歲,0,男,2021-02-02
18869,67000220,臺南市山上區,55～59歲,30～34歲,0,男,2021-02-02
18870,67000220,臺南市山上區,55～59歲,35～39歲,0,男,2021-02-02
18871,67000220,臺南市山上區,55～59歲,40～44歲,0,男,2021-02-02
18872,67000220,臺南市山上區,55～59歲,45～49歲,0,男,2021-02-02
18873,67000220,臺南市山上區,55～59歲,50歲以上,0,男,2021-02-02
18874,67000220,臺南市山上區,55～59歲,未滿15歲,0,女,2021-02-02
18875,67000220,臺南市山上區,55～59歲,15～19歲,0,女,2021-02-02
18876,67000220,臺南市山上區,55～59歲,20～24歲,0,女,2021-02-02
18877,67000220,臺南市山上區,55～59歲,25～29歲,0,女,2021-02-02
18878,67000220,臺南市山上區,55～59歲,30～34歲,0,女,2021-02-02
18879,67000220,臺南市山上區,55～59歲,35～39歲,0,女,2021-02-02
18880,67000220,臺南市山上區,55～59歲,40～44歲,0,女,2021-02-02
18881,67000220,臺南市山上區,55～59歲,45～49歲,0,女,2021-02-02
18882,67000220,臺南市山上區,55～59歲,50歲以上,0,女,2021-02-02
18883,67000220,臺南市山上區,60歲以上,未滿15歲,0,男,2021-02-02
18884,67000220,臺南市山上區,60歲以上,15～19歲,0,男,2021-02-02
18885,67000220,臺南市山上區,60歲以上,20～24歲,0,男,2021-02-02
18886,67000220,臺南市山上區,60歲以上,25～29歲,0,男,2021-02-02
18887,67000220,臺南市山上區,60歲以上,30～34歲,0,男,2021-02-02
18888,67000220,臺南市山上區,60歲以上,35～39歲,0,男,2021-02-02
18889,67000220,臺南市山上區,60歲以上,40～44歲,0,男,2021-02-02
18890,67000220,臺南市山上區,60歲以上,45～49歲,0,男,2021-02-02
18891,67000220,臺南市山上區,60歲以上,50歲以上,0,男,2021-02-02
18892,67000220,臺南市山上區,60歲以上,未滿15歲,0,女,2021-02-02
18893,67000220,臺南市山上區,60歲以上,15～19歲,0,女,2021-02-02
18894,67000220,臺南市山上區,60歲以上,20～24歲,0,女,2021-02-02
18895,67000220,臺南市山上區,60歲以上,25～29歲,0,女,2021-02-02
18896,67000220,臺南市山上區,60歲以上,30～34歲,0,女,2021-02-02
18897,67000220,臺南市山上區,60歲以上,35～39歲,0,女,2021-02-02
18898,67000220,臺南市山上區,60歲以上,40～44歲,0,女,2021-02-02
18899,67000220,臺南市山上區,60歲以上,45～49歲,0,女,2021-02-02
18900,67000220,臺南市山上區,60歲以上,50歲以上,0,女,2021-02-02
18901,67000230,臺南市玉井區,未滿20歲,未滿15歲,0,男,2021-02-02
18902,67000230,臺南市玉井區,未滿20歲,15～19歲,0,男,2021-02-02
18903,67000230,臺南市玉井區,未滿20歲,20～24歲,0,男,2021-02-02
18904,67000230,臺南市玉井區,未滿20歲,25～29歲,0,男,2021-02-02
18905,67000230,臺南市玉井區,未滿20歲,30～34歲,0,男,2021-02-02
18906,67000230,臺南市玉井區,未滿20歲,35～39歲,0,男,2021-02-02
18907,67000230,臺南市玉井區,未滿20歲,40～44歲,0,男,2021-02-02
18908,67000230,臺南市玉井區,未滿20歲,45～49歲,0,男,2021-02-02
18909,67000230,臺南市玉井區,未滿20歲,50歲以上,0,男,2021-02-02
18910,67000230,臺南市玉井區,未滿20歲,未滿15歲,0,女,2021-02-02
18911,67000230,臺南市玉井區,未滿20歲,15～19歲,0,女,2021-02-02
18912,67000230,臺南市玉井區,未滿20歲,20～24歲,0,女,2021-02-02
18913,67000230,臺南市玉井區,未滿20歲,25～29歲,0,女,2021-02-02
18914,67000230,臺南市玉井區,未滿20歲,30～34歲,0,女,2021-02-02
18915,67000230,臺南市玉井區,未滿20歲,35～39歲,0,女,2021-02-02
18916,67000230,臺南市玉井區,未滿20歲,40～44歲,0,女,2021-02-02
18917,67000230,臺南市玉井區,未滿20歲,45～49歲,0,女,2021-02-02
18918,67000230,臺南市玉井區,未滿20歲,50歲以上,0,女,2021-02-02
18919,67000230,臺南市玉井區,20～24歲,未滿15歲,0,男,2021-02-02
18920,67000230,臺南市玉井區,20～24歲,15～19歲,0,男,2021-02-02
18921,67000230,臺南市玉井區,20～24歲,20～24歲,2,男,2021-02-02
18922,67000230,臺南市玉井區,20～24歲,25～29歲,0,男,2021-02-02
18923,67000230,臺南市玉井區,20～24歲,30～34歲,0,男,2021-02-02
18924,67000230,臺南市玉井區,20～24歲,35～39歲,0,男,2021-02-02
18925,67000230,臺南市玉井區,20～24歲,40～44歲,0,男,2021-02-02
18926,67000230,臺南市玉井區,20～24歲,45～49歲,0,男,2021-02-02
18927,67000230,臺南市玉井區,20～24歲,50歲以上,0,男,2021-02-02
18928,67000230,臺南市玉井區,20～24歲,未滿15歲,0,女,2021-02-02
18929,67000230,臺南市玉井區,20～24歲,15～19歲,0,女,2021-02-02
18930,67000230,臺南市玉井區,20～24歲,20～24歲,1,女,2021-02-02
18931,67000230,臺南市玉井區,20～24歲,25～29歲,0,女,2021-02-02
18932,67000230,臺南市玉井區,20～24歲,30～34歲,0,女,2021-02-02
18933,67000230,臺南市玉井區,20～24歲,35～39歲,0,女,2021-02-02
18934,67000230,臺南市玉井區,20～24歲,40～44歲,0,女,2021-02-02
18935,67000230,臺南市玉井區,20～24歲,45～49歲,0,女,2021-02-02
18936,67000230,臺南市玉井區,20～24歲,50歲以上,0,女,2021-02-02
18937,67000230,臺南市玉井區,25～29歲,未滿15歲,0,男,2021-02-02
18938,67000230,臺南市玉井區,25～29歲,15～19歲,0,男,2021-02-02
18939,67000230,臺南市玉井區,25～29歲,20～24歲,0,男,2021-02-02
18940,67000230,臺南市玉井區,25～29歲,25～29歲,6,男,2021-02-02
18941,67000230,臺南市玉井區,25～29歲,30～34歲,1,男,2021-02-02
18942,67000230,臺南市玉井區,25～29歲,35～39歲,0,男,2021-02-02
18943,67000230,臺南市玉井區,25～29歲,40～44歲,0,男,2021-02-02
18944,67000230,臺南市玉井區,25～29歲,45～49歲,0,男,2021-02-02
18945,67000230,臺南市玉井區,25～29歲,50歲以上,0,男,2021-02-02
18946,67000230,臺南市玉井區,25～29歲,未滿15歲,0,女,2021-02-02
18947,67000230,臺南市玉井區,25～29歲,15～19歲,0,女,2021-02-02
18948,67000230,臺南市玉井區,25～29歲,20～24歲,1,女,2021-02-02
18949,67000230,臺南市玉井區,25～29歲,25～29歲,4,女,2021-02-02
18950,67000230,臺南市玉井區,25～29歲,30～34歲,0,女,2021-02-02
18951,67000230,臺南市玉井區,25～29歲,35～39歲,0,女,2021-02-02
18952,67000230,臺南市玉井區,25～29歲,40～44歲,0,女,2021-02-02
18953,67000230,臺南市玉井區,25～29歲,45～49歲,0,女,2021-02-02
18954,67000230,臺南市玉井區,25～29歲,50歲以上,0,女,2021-02-02
18955,67000230,臺南市玉井區,30～34歲,未滿15歲,0,男,2021-02-02
18956,67000230,臺南市玉井區,30～34歲,15～19歲,1,男,2021-02-02
18957,67000230,臺南市玉井區,30～34歲,20～24歲,0,男,2021-02-02
18958,67000230,臺南市玉井區,30～34歲,25～29歲,2,男,2021-02-02
18959,67000230,臺南市玉井區,30～34歲,30～34歲,8,男,2021-02-02
18960,67000230,臺南市玉井區,30～34歲,35～39歲,1,男,2021-02-02
18961,67000230,臺南市玉井區,30～34歲,40～44歲,0,男,2021-02-02
18962,67000230,臺南市玉井區,30～34歲,45～49歲,0,男,2021-02-02
18963,67000230,臺南市玉井區,30～34歲,50歲以上,0,男,2021-02-02
18964,67000230,臺南市玉井區,30～34歲,未滿15歲,0,女,2021-02-02
18965,67000230,臺南市玉井區,30～34歲,15～19歲,0,女,2021-02-02
18966,67000230,臺南市玉井區,30～34歲,20～24歲,2,女,2021-02-02
18967,67000230,臺南市玉井區,30～34歲,25～29歲,1,女,2021-02-02
18968,67000230,臺南市玉井區,30～34歲,30～34歲,3,女,2021-02-02
18969,67000230,臺南市玉井區,30～34歲,35～39歲,2,女,2021-02-02
18970,67000230,臺南市玉井區,30～34歲,40～44歲,0,女,2021-02-02
18971,67000230,臺南市玉井區,30～34歲,45～49歲,0,女,2021-02-02
18972,67000230,臺南市玉井區,30～34歲,50歲以上,0,女,2021-02-02
18973,67000230,臺南市玉井區,35～39歲,未滿15歲,0,男,2021-02-02
18974,67000230,臺南市玉井區,35～39歲,15～19歲,0,男,2021-02-02
18975,67000230,臺南市玉井區,35～39歲,20～24歲,0,男,2021-02-02
18976,67000230,臺南市玉井區,35～39歲,25～29歲,1,男,2021-02-02
18977,67000230,臺南市玉井區,35～39歲,30～34歲,1,男,2021-02-02
18978,67000230,臺南市玉井區,35～39歲,35～39歲,4,男,2021-02-02
18979,67000230,臺南市玉井區,35～39歲,40～44歲,0,男,2021-02-02
18980,67000230,臺南市玉井區,35～39歲,45～49歲,0,男,2021-02-02
18981,67000230,臺南市玉井區,35～39歲,50歲以上,0,男,2021-02-02
18982,67000230,臺南市玉井區,35～39歲,未滿15歲,0,女,2021-02-02
18983,67000230,臺南市玉井區,35～39歲,15～19歲,0,女,2021-02-02
18984,67000230,臺南市玉井區,35～39歲,20～24歲,0,女,2021-02-02
18985,67000230,臺南市玉井區,35～39歲,25～29歲,1,女,2021-02-02
18986,67000230,臺南市玉井區,35～39歲,30～34歲,1,女,2021-02-02
18987,67000230,臺南市玉井區,35～39歲,35～39歲,1,女,2021-02-02
18988,67000230,臺南市玉井區,35～39歲,40～44歲,0,女,2021-02-02
18989,67000230,臺南市玉井區,35～39歲,45～49歲,0,女,2021-02-02
18990,67000230,臺南市玉井區,35～39歲,50歲以上,0,女,2021-02-02
18991,67000230,臺南市玉井區,40～44歲,未滿15歲,0,男,2021-02-02
18992,67000230,臺南市玉井區,40～44歲,15～19歲,0,男,2021-02-02
18993,67000230,臺南市玉井區,40～44歲,20～24歲,0,男,2021-02-02
18994,67000230,臺南市玉井區,40～44歲,25～29歲,4,男,2021-02-02
18995,67000230,臺南市玉井區,40～44歲,30～34歲,0,男,2021-02-02
18996,67000230,臺南市玉井區,40～44歲,35～39歲,1,男,2021-02-02
18997,67000230,臺南市玉井區,40～44歲,40～44歲,0,男,2021-02-02
18998,67000230,臺南市玉井區,40～44歲,45～49歲,0,男,2021-02-02
18999,67000230,臺南市玉井區,40～44歲,50歲以上,0,男,2021-02-02
19000,67000230,臺南市玉井區,40～44歲,未滿15歲,0,女,2021-02-02
19001,67000230,臺南市玉井區,40～44歲,15～19歲,0,女,2021-02-02
19002,67000230,臺南市玉井區,40～44歲,20～24歲,2,女,2021-02-02
19003,67000230,臺南市玉井區,40～44歲,25～29歲,1,女,2021-02-02
19004,67000230,臺南市玉井區,40～44歲,30～34歲,0,女,2021-02-02
19005,67000230,臺南市玉井區,40～44歲,35～39歲,0,女,2021-02-02
19006,67000230,臺南市玉井區,40～44歲,40～44歲,2,女,2021-02-02
19007,67000230,臺南市玉井區,40～44歲,45～49歲,0,女,2021-02-02
19008,67000230,臺南市玉井區,40～44歲,50歲以上,0,女,2021-02-02
19009,67000230,臺南市玉井區,45～49歲,未滿15歲,0,男,2021-02-02
19010,67000230,臺南市玉井區,45～49歲,15～19歲,0,男,2021-02-02
19011,67000230,臺南市玉井區,45～49歲,20～24歲,0,男,2021-02-02
19012,67000230,臺南市玉井區,45～49歲,25～29歲,0,男,2021-02-02
19013,67000230,臺南市玉井區,45～49歲,30～34歲,1,男,2021-02-02
