SEQ,SITE_CODE,SITE_NAME,SEX,BIRTH_CNT,FATHER_AGE,MOTHER_AGE,UPDATE_DATE
2293,65000130,新北市土城區,男,0,50～54歲,40～44歲,20210202
2294,65000130,新北市土城區,男,0,50～54歲,45～49歲,20210202
2295,65000130,新北市土城區,男,0,50～54歲,50歲以上,20210202
2296,65000130,新北市土城區,女,0,50～54歲,未滿15歲,20210202
2297,65000130,新北市土城區,女,0,50～54歲,15～19歲,20210202
2298,65000130,新北市土城區,女,0,50～54歲,20～24歲,20210202
2299,65000130,新北市土城區,女,0,50～54歲,25～29歲,20210202
2300,65000130,新北市土城區,女,2,50～54歲,30～34歲,20210202
2301,65000130,新北市土城區,女,2,50～54歲,35～39歲,20210202
2302,65000130,新北市土城區,女,1,50～54歲,40～44歲,20210202
2303,65000130,新北市土城區,女,0,50～54歲,45～49歲,20210202
2304,65000130,新北市土城區,女,0,50～54歲,50歲以上,20210202
2305,65000130,新北市土城區,男,0,55～59歲,未滿15歲,20210202
2306,65000130,新北市土城區,男,0,55～59歲,15～19歲,20210202
2307,65000130,新北市土城區,男,0,55～59歲,20～24歲,20210202
2308,65000130,新北市土城區,男,1,55～59歲,25～29歲,20210202
2309,65000130,新北市土城區,男,0,55～59歲,30～34歲,20210202
2310,65000130,新北市土城區,男,0,55～59歲,35～39歲,20210202
2311,65000130,新北市土城區,男,0,55～59歲,40～44歲,20210202
2312,65000130,新北市土城區,男,0,55～59歲,45～49歲,20210202
2313,65000130,新北市土城區,男,0,55～59歲,50歲以上,20210202
2314,65000130,新北市土城區,女,0,55～59歲,未滿15歲,20210202
2315,65000130,新北市土城區,女,0,55～59歲,15～19歲,20210202
2316,65000130,新北市土城區,女,0,55～59歲,20～24歲,20210202
2317,65000130,新北市土城區,女,0,55～59歲,25～29歲,20210202
2318,65000130,新北市土城區,女,1,55～59歲,30～34歲,20210202
2319,65000130,新北市土城區,女,0,55～59歲,35～39歲,20210202
2320,65000130,新北市土城區,女,1,55～59歲,40～44歲,20210202
2321,65000130,新北市土城區,女,0,55～59歲,45～49歲,20210202
2322,65000130,新北市土城區,女,0,55～59歲,50歲以上,20210202
2323,65000130,新北市土城區,男,0,60歲以上,未滿15歲,20210202
2324,65000130,新北市土城區,男,0,60歲以上,15～19歲,20210202
2325,65000130,新北市土城區,男,0,60歲以上,20～24歲,20210202
2326,65000130,新北市土城區,男,1,60歲以上,25～29歲,20210202
2327,65000130,新北市土城區,男,0,60歲以上,30～34歲,20210202
2328,65000130,新北市土城區,男,0,60歲以上,35～39歲,20210202
2329,65000130,新北市土城區,男,0,60歲以上,40～44歲,20210202
2330,65000130,新北市土城區,男,0,60歲以上,45～49歲,20210202
2331,65000130,新北市土城區,男,0,60歲以上,50歲以上,20210202
2332,65000130,新北市土城區,女,0,60歲以上,未滿15歲,20210202
2333,65000130,新北市土城區,女,0,60歲以上,15～19歲,20210202
2334,65000130,新北市土城區,女,0,60歲以上,20～24歲,20210202
2335,65000130,新北市土城區,女,0,60歲以上,25～29歲,20210202
2336,65000130,新北市土城區,女,0,60歲以上,30～34歲,20210202
2337,65000130,新北市土城區,女,0,60歲以上,35～39歲,20210202
2338,65000130,新北市土城區,女,0,60歲以上,40～44歲,20210202
2339,65000130,新北市土城區,女,0,60歲以上,45～49歲,20210202
2340,65000130,新北市土城區,女,0,60歲以上,50歲以上,20210202
2341,65000140,新北市蘆洲區,男,0,未滿20歲,未滿15歲,20210202
2342,65000140,新北市蘆洲區,男,2,未滿20歲,15～19歲,20210202
2343,65000140,新北市蘆洲區,男,1,未滿20歲,20～24歲,20210202
2344,65000140,新北市蘆洲區,男,0,未滿20歲,25～29歲,20210202
2345,65000140,新北市蘆洲區,男,0,未滿20歲,30～34歲,20210202
2346,65000140,新北市蘆洲區,男,0,未滿20歲,35～39歲,20210202
2347,65000140,新北市蘆洲區,男,0,未滿20歲,40～44歲,20210202
2348,65000140,新北市蘆洲區,男,0,未滿20歲,45～49歲,20210202
2349,65000140,新北市蘆洲區,男,0,未滿20歲,50歲以上,20210202
2350,65000140,新北市蘆洲區,女,0,未滿20歲,未滿15歲,20210202
2351,65000140,新北市蘆洲區,女,3,未滿20歲,15～19歲,20210202
2352,65000140,新北市蘆洲區,女,3,未滿20歲,20～24歲,20210202
2353,65000140,新北市蘆洲區,女,0,未滿20歲,25～29歲,20210202
2354,65000140,新北市蘆洲區,女,0,未滿20歲,30～34歲,20210202
2355,65000140,新北市蘆洲區,女,0,未滿20歲,35～39歲,20210202
2356,65000140,新北市蘆洲區,女,0,未滿20歲,40～44歲,20210202
2357,65000140,新北市蘆洲區,女,0,未滿20歲,45～49歲,20210202
2358,65000140,新北市蘆洲區,女,0,未滿20歲,50歲以上,20210202
2359,65000140,新北市蘆洲區,男,0,20～24歲,未滿15歲,20210202
2360,65000140,新北市蘆洲區,男,1,20～24歲,15～19歲,20210202
2361,65000140,新北市蘆洲區,男,15,20～24歲,20～24歲,20210202
2362,65000140,新北市蘆洲區,男,6,20～24歲,25～29歲,20210202
2363,65000140,新北市蘆洲區,男,1,20～24歲,30～34歲,20210202
2364,65000140,新北市蘆洲區,男,0,20～24歲,35～39歲,20210202
2365,65000140,新北市蘆洲區,男,0,20～24歲,40～44歲,20210202
2366,65000140,新北市蘆洲區,男,0,20～24歲,45～49歲,20210202
2367,65000140,新北市蘆洲區,男,0,20～24歲,50歲以上,20210202
2368,65000140,新北市蘆洲區,女,0,20～24歲,未滿15歲,20210202
2369,65000140,新北市蘆洲區,女,4,20～24歲,15～19歲,20210202
2370,65000140,新北市蘆洲區,女,19,20～24歲,20～24歲,20210202
2371,65000140,新北市蘆洲區,女,3,20～24歲,25～29歲,20210202
2372,65000140,新北市蘆洲區,女,0,20～24歲,30～34歲,20210202
2373,65000140,新北市蘆洲區,女,0,20～24歲,35～39歲,20210202
2374,65000140,新北市蘆洲區,女,0,20～24歲,40～44歲,20210202
2375,65000140,新北市蘆洲區,女,0,20～24歲,45～49歲,20210202
2376,65000140,新北市蘆洲區,女,0,20～24歲,50歲以上,20210202
2377,65000140,新北市蘆洲區,男,0,25～29歲,未滿15歲,20210202
2378,65000140,新北市蘆洲區,男,1,25～29歲,15～19歲,20210202
2379,65000140,新北市蘆洲區,男,19,25～29歲,20～24歲,20210202
2380,65000140,新北市蘆洲區,男,72,25～29歲,25～29歲,20210202
2381,65000140,新北市蘆洲區,男,16,25～29歲,30～34歲,20210202
2382,65000140,新北市蘆洲區,男,7,25～29歲,35～39歲,20210202
2383,65000140,新北市蘆洲區,男,2,25～29歲,40～44歲,20210202
2384,65000140,新北市蘆洲區,男,0,25～29歲,45～49歲,20210202
2385,65000140,新北市蘆洲區,男,0,25～29歲,50歲以上,20210202
2386,65000140,新北市蘆洲區,女,0,25～29歲,未滿15歲,20210202
2387,65000140,新北市蘆洲區,女,0,25～29歲,15～19歲,20210202
2388,65000140,新北市蘆洲區,女,22,25～29歲,20～24歲,20210202
2389,65000140,新北市蘆洲區,女,51,25～29歲,25～29歲,20210202
2390,65000140,新北市蘆洲區,女,22,25～29歲,30～34歲,20210202
2391,65000140,新北市蘆洲區,女,6,25～29歲,35～39歲,20210202
2392,65000140,新北市蘆洲區,女,1,25～29歲,40～44歲,20210202
2393,65000140,新北市蘆洲區,女,0,25～29歲,45～49歲,20210202
2394,65000140,新北市蘆洲區,女,0,25～29歲,50歲以上,20210202
2395,65000140,新北市蘆洲區,男,0,30～34歲,未滿15歲,20210202
2396,65000140,新北市蘆洲區,男,1,30～34歲,15～19歲,20210202
2397,65000140,新北市蘆洲區,男,9,30～34歲,20～24歲,20210202
2398,65000140,新北市蘆洲區,男,69,30～34歲,25～29歲,20210202
2399,65000140,新北市蘆洲區,男,131,30～34歲,30～34歲,20210202
2400,65000140,新北市蘆洲區,男,25,30～34歲,35～39歲,20210202
2401,65000140,新北市蘆洲區,男,1,30～34歲,40～44歲,20210202
2402,65000140,新北市蘆洲區,男,0,30～34歲,45～49歲,20210202
2403,65000140,新北市蘆洲區,男,0,30～34歲,50歲以上,20210202
2404,65000140,新北市蘆洲區,女,0,30～34歲,未滿15歲,20210202
2405,65000140,新北市蘆洲區,女,0,30～34歲,15～19歲,20210202
2406,65000140,新北市蘆洲區,女,10,30～34歲,20～24歲,20210202
2407,65000140,新北市蘆洲區,女,55,30～34歲,25～29歲,20210202
2408,65000140,新北市蘆洲區,女,124,30～34歲,30～34歲,20210202
2409,65000140,新北市蘆洲區,女,14,30～34歲,35～39歲,20210202
2410,65000140,新北市蘆洲區,女,3,30～34歲,40～44歲,20210202
2411,65000140,新北市蘆洲區,女,0,30～34歲,45～49歲,20210202
2412,65000140,新北市蘆洲區,女,0,30～34歲,50歲以上,20210202
2413,65000140,新北市蘆洲區,男,0,35～39歲,未滿15歲,20210202
2414,65000140,新北市蘆洲區,男,1,35～39歲,15～19歲,20210202
2415,65000140,新北市蘆洲區,男,5,35～39歲,20～24歲,20210202
2416,65000140,新北市蘆洲區,男,23,35～39歲,25～29歲,20210202
2417,65000140,新北市蘆洲區,男,79,35～39歲,30～34歲,20210202
2418,65000140,新北市蘆洲區,男,109,35～39歲,35～39歲,20210202
2419,65000140,新北市蘆洲區,男,8,35～39歲,40～44歲,20210202
2420,65000140,新北市蘆洲區,男,0,35～39歲,45～49歲,20210202
2421,65000140,新北市蘆洲區,男,0,35～39歲,50歲以上,20210202
2422,65000140,新北市蘆洲區,女,0,35～39歲,未滿15歲,20210202
2423,65000140,新北市蘆洲區,女,2,35～39歲,15～19歲,20210202
2424,65000140,新北市蘆洲區,女,4,35～39歲,20～24歲,20210202
2425,65000140,新北市蘆洲區,女,19,35～39歲,25～29歲,20210202
2426,65000140,新北市蘆洲區,女,78,35～39歲,30～34歲,20210202
2427,65000140,新北市蘆洲區,女,96,35～39歲,35～39歲,20210202
2428,65000140,新北市蘆洲區,女,9,35～39歲,40～44歲,20210202
2429,65000140,新北市蘆洲區,女,1,35～39歲,45～49歲,20210202
2430,65000140,新北市蘆洲區,女,0,35～39歲,50歲以上,20210202
2431,65000140,新北市蘆洲區,男,0,40～44歲,未滿15歲,20210202
2432,65000140,新北市蘆洲區,男,0,40～44歲,15～19歲,20210202
2433,65000140,新北市蘆洲區,男,5,40～44歲,20～24歲,20210202
2434,65000140,新北市蘆洲區,男,7,40～44歲,25～29歲,20210202
2435,65000140,新北市蘆洲區,男,16,40～44歲,30～34歲,20210202
2436,65000140,新北市蘆洲區,男,55,40～44歲,35～39歲,20210202
2437,65000140,新北市蘆洲區,男,14,40～44歲,40～44歲,20210202
2438,65000140,新北市蘆洲區,男,0,40～44歲,45～49歲,20210202
2439,65000140,新北市蘆洲區,男,0,40～44歲,50歲以上,20210202
2440,65000140,新北市蘆洲區,女,0,40～44歲,未滿15歲,20210202
2441,65000140,新北市蘆洲區,女,1,40～44歲,15～19歲,20210202
2442,65000140,新北市蘆洲區,女,5,40～44歲,20～24歲,20210202
2443,65000140,新北市蘆洲區,女,8,40～44歲,25～29歲,20210202
2444,65000140,新北市蘆洲區,女,18,40～44歲,30～34歲,20210202
2445,65000140,新北市蘆洲區,女,50,40～44歲,35～39歲,20210202
2446,65000140,新北市蘆洲區,女,17,40～44歲,40～44歲,20210202
2447,65000140,新北市蘆洲區,女,0,40～44歲,45～49歲,20210202
2448,65000140,新北市蘆洲區,女,0,40～44歲,50歲以上,20210202
2449,65000140,新北市蘆洲區,男,0,45～49歲,未滿15歲,20210202
2450,65000140,新北市蘆洲區,男,0,45～49歲,15～19歲,20210202
2451,65000140,新北市蘆洲區,男,0,45～49歲,20～24歲,20210202
2452,65000140,新北市蘆洲區,男,1,45～49歲,25～29歲,20210202
2453,65000140,新北市蘆洲區,男,2,45～49歲,30～34歲,20210202
2454,65000140,新北市蘆洲區,男,2,45～49歲,35～39歲,20210202
2455,65000140,新北市蘆洲區,男,4,45～49歲,40～44歲,20210202
2456,65000140,新北市蘆洲區,男,2,45～49歲,45～49歲,20210202
2457,65000140,新北市蘆洲區,男,0,45～49歲,50歲以上,20210202
2458,65000140,新北市蘆洲區,女,0,45～49歲,未滿15歲,20210202
2459,65000140,新北市蘆洲區,女,0,45～49歲,15～19歲,20210202
2460,65000140,新北市蘆洲區,女,1,45～49歲,20～24歲,20210202
2461,65000140,新北市蘆洲區,女,4,45～49歲,25～29歲,20210202
2462,65000140,新北市蘆洲區,女,1,45～49歲,30～34歲,20210202
2463,65000140,新北市蘆洲區,女,8,45～49歲,35～39歲,20210202
2464,65000140,新北市蘆洲區,女,5,45～49歲,40～44歲,20210202
2465,65000140,新北市蘆洲區,女,0,45～49歲,45～49歲,20210202
2466,65000140,新北市蘆洲區,女,0,45～49歲,50歲以上,20210202
2467,65000140,新北市蘆洲區,男,0,50～54歲,未滿15歲,20210202
2468,65000140,新北市蘆洲區,男,0,50～54歲,15～19歲,20210202
2469,65000140,新北市蘆洲區,男,0,50～54歲,20～24歲,20210202
2470,65000140,新北市蘆洲區,男,0,50～54歲,25～29歲,20210202
2471,65000140,新北市蘆洲區,男,0,50～54歲,30～34歲,20210202
2472,65000140,新北市蘆洲區,男,3,50～54歲,35～39歲,20210202
2473,65000140,新北市蘆洲區,男,3,50～54歲,40～44歲,20210202
2474,65000140,新北市蘆洲區,男,0,50～54歲,45～49歲,20210202
2475,65000140,新北市蘆洲區,男,0,50～54歲,50歲以上,20210202
2476,65000140,新北市蘆洲區,女,0,50～54歲,未滿15歲,20210202
2477,65000140,新北市蘆洲區,女,0,50～54歲,15～19歲,20210202
2478,65000140,新北市蘆洲區,女,0,50～54歲,20～24歲,20210202
2479,65000140,新北市蘆洲區,女,0,50～54歲,25～29歲,20210202
2480,65000140,新北市蘆洲區,女,1,50～54歲,30～34歲,20210202
2481,65000140,新北市蘆洲區,女,2,50～54歲,35～39歲,20210202
2482,65000140,新北市蘆洲區,女,3,50～54歲,40～44歲,20210202
2483,65000140,新北市蘆洲區,女,0,50～54歲,45～49歲,20210202
2484,65000140,新北市蘆洲區,女,0,50～54歲,50歲以上,20210202
2485,65000140,新北市蘆洲區,男,0,55～59歲,未滿15歲,20210202
2486,65000140,新北市蘆洲區,男,0,55～59歲,15～19歲,20210202
2487,65000140,新北市蘆洲區,男,0,55～59歲,20～24歲,20210202
2488,65000140,新北市蘆洲區,男,0,55～59歲,25～29歲,20210202
2489,65000140,新北市蘆洲區,男,0,55～59歲,30～34歲,20210202
2490,65000140,新北市蘆洲區,男,2,55～59歲,35～39歲,20210202
2491,65000140,新北市蘆洲區,男,2,55～59歲,40～44歲,20210202
2492,65000140,新北市蘆洲區,男,0,55～59歲,45～49歲,20210202
2493,65000140,新北市蘆洲區,男,0,55～59歲,50歲以上,20210202
2494,65000140,新北市蘆洲區,女,0,55～59歲,未滿15歲,20210202
2495,65000140,新北市蘆洲區,女,0,55～59歲,15～19歲,20210202
2496,65000140,新北市蘆洲區,女,0,55～59歲,20～24歲,20210202
2497,65000140,新北市蘆洲區,女,0,55～59歲,25～29歲,20210202
2498,65000140,新北市蘆洲區,女,0,55～59歲,30～34歲,20210202
2499,65000140,新北市蘆洲區,女,0,55～59歲,35～39歲,20210202
2500,65000140,新北市蘆洲區,女,0,55～59歲,40～44歲,20210202
2501,65000140,新北市蘆洲區,女,0,55～59歲,45～49歲,20210202
2502,65000140,新北市蘆洲區,女,0,55～59歲,50歲以上,20210202
2503,65000140,新北市蘆洲區,男,0,60歲以上,未滿15歲,20210202
2504,65000140,新北市蘆洲區,男,0,60歲以上,15～19歲,20210202
2505,65000140,新北市蘆洲區,男,0,60歲以上,20～24歲,20210202
2506,65000140,新北市蘆洲區,男,0,60歲以上,25～29歲,20210202
2507,65000140,新北市蘆洲區,男,0,60歲以上,30～34歲,20210202
2508,65000140,新北市蘆洲區,男,0,60歲以上,35～39歲,20210202
2509,65000140,新北市蘆洲區,男,0,60歲以上,40～44歲,20210202
2510,65000140,新北市蘆洲區,男,0,60歲以上,45～49歲,20210202
2511,65000140,新北市蘆洲區,男,0,60歲以上,50歲以上,20210202
2512,65000140,新北市蘆洲區,女,0,60歲以上,未滿15歲,20210202
2513,65000140,新北市蘆洲區,女,0,60歲以上,15～19歲,20210202
2514,65000140,新北市蘆洲區,女,0,60歲以上,20～24歲,20210202
2515,65000140,新北市蘆洲區,女,0,60歲以上,25～29歲,20210202
2516,65000140,新北市蘆洲區,女,0,60歲以上,30～34歲,20210202
2517,65000140,新北市蘆洲區,女,0,60歲以上,35～39歲,20210202
2518,65000140,新北市蘆洲區,女,0,60歲以上,40～44歲,20210202
2519,65000140,新北市蘆洲區,女,0,60歲以上,45～49歲,20210202
2520,65000140,新北市蘆洲區,女,0,60歲以上,50歲以上,20210202
2521,65000150,新北市五股區,男,0,未滿20歲,未滿15歲,20210202
2522,65000150,新北市五股區,男,0,未滿20歲,15～19歲,20210202
2523,65000150,新北市五股區,男,0,未滿20歲,20～24歲,20210202
2524,65000150,新北市五股區,男,0,未滿20歲,25～29歲,20210202
2525,65000150,新北市五股區,男,0,未滿20歲,30～34歲,20210202
2526,65000150,新北市五股區,男,0,未滿20歲,35～39歲,20210202
2527,65000150,新北市五股區,男,0,未滿20歲,40～44歲,20210202
2528,65000150,新北市五股區,男,0,未滿20歲,45～49歲,20210202
2529,65000150,新北市五股區,男,0,未滿20歲,50歲以上,20210202
2530,65000150,新北市五股區,女,0,未滿20歲,未滿15歲,20210202
2531,65000150,新北市五股區,女,2,未滿20歲,15～19歲,20210202
2532,65000150,新北市五股區,女,0,未滿20歲,20～24歲,20210202
2533,65000150,新北市五股區,女,0,未滿20歲,25～29歲,20210202
2534,65000150,新北市五股區,女,0,未滿20歲,30～34歲,20210202
2535,65000150,新北市五股區,女,0,未滿20歲,35～39歲,20210202
2536,65000150,新北市五股區,女,0,未滿20歲,40～44歲,20210202
2537,65000150,新北市五股區,女,0,未滿20歲,45～49歲,20210202
2538,65000150,新北市五股區,女,0,未滿20歲,50歲以上,20210202
2539,65000150,新北市五股區,男,0,20～24歲,未滿15歲,20210202
2540,65000150,新北市五股區,男,2,20～24歲,15～19歲,20210202
2541,65000150,新北市五股區,男,7,20～24歲,20～24歲,20210202
